Timestamp,X,Y,Z
367,3.138,-5.65,9.728
368,2.118,-6.64,9.218
369,2.745,-4.64,10.27
370,2.588,0.65,11.84
371,1.529,0.649,11.25
372,1.725,-2.65,8.825
373,2.353,0.649,8.708
374,2.079,-4.65,11.49
375,0.039,-4.64,12.23
376,1.49,-3.64,9.806
377,1.529,0.313,11.72
378,1.333,-3.64,9.414
379,2.314,-1.65,10.94
380,1.725,-4.65,11.61
381,0.627,-2.64,10.9
382,2.588,-4.65,10.27
383,1.804,-2.64,10.31
384,2.471,-2.64,10.55
385,1.176,-2.65,10.19
386,1.725,-2.65,10.59
387,2.392,-2.64,10.7
388,2.667,-1.65,11.17
389,2.824,-1.64,10.9
390,2.392,-2.65,10.51
391,2.039,-1.64,9.963
392,2.549,-1.65,10.55
393,2,-1.65,11.14
394,2.275,-1.64,11.06395
396,1.333,-1.65,8.355
397,-4.64,-3.64,7.884
398,-7.64,-2.64,10.08
399,-8.64,-1.64,8.198
400,-10.6,-6.65,5.491
401,-9.65,-3.65,4.628
402,-8.65,-5.65,3.451
403,-6.65,-8.65,1.72
405,-6.64,-4.65,5.374
406,-8.65,-2.64,7.727
407,-4.64,-7.65,4.628
408,-2.64,-3.65,6.237
409,-2.65,-7.64,4.746
410,-6.65,-6.64,6.119
411,-5.65,-4.64,4.785
412,-7.64,-7.65,4.511
413,-9.65,-4.65,4.746
414,-8.64,-4.65,4.864
415,-6.64,-6.64,3.177
416,-6.65,-4.65,3.844
417,-6.65,-5.65,4.903
420,-6.65,-5.64,4.197
421,-7.64,-5.64,4.393
422,-10.6,-4.65,6.08
423,-5.64,-4.65,4.903
424,-2.64,-7.64,4.785
425,-7.65,-6.64,4.11426
427,-7.65,-5.65,2.549
428,-10.6,-3.65,2
429,-10.6,-4.65,2.432
430,-11.6,-2.64,4.393
431,-5.64,-6.65,1.529
432,-1.65,-5.65,4.471
435,-5.64,-6.65,2.981
6,-10.6,-6.65,4.55
437,-8.65,-2.64,4.197
438,-6.64,-5.65,4.981
439,-6.65,-4.64,6.472
440,-8.65,-6.65,5.256
441,-6.65,-3.64,5.766
442,-8.64,-4.64,2.863
443,-5.65,-3.65,4.589
