Timestamp,X,Y,Z
287,-7.64,-4.64,4.589
288,-7.64,-4.64,4.393
289,-7.64,-4.64,4.393
291,-6.64,-5.65,5.177
292,-6.65,-4.64,5.021
293,-7.64,-4.64,4.393
294,-8.65,-3.64,4.158
295,-8.64,-3.65,4.158
296,-8.65,-3.65,4.432
297,-8.65,-3.65,4.589
298,-7.64,-3.65,4.511
299,-8.64,-4.65,4.354
300,-8.65,-2.64,4.589
301,-7.65,-2.64,4.903
302,-8.64,-2.64,4.511
303,-8.65,0.651,4.393
304,-8.64,-1.64,4.432
305,-8.64,-1.64,5.217
306,-8.64,-1.64,4.275
307,-7.64,-3.65,4.275
308,-7.65,-4.64,3.804
309,-7.64,-5.65,4.236
310,-7.64,-5.65,4.158
311,-7.64,-5.65,4.511
312,-7.64,-5.65,4.275
314,-6.65,-6.65,5.295
315,-4.65,-7.65,5.648
318,-1.65,-9.65,4.903
319,0.431,-8.64,5.57
320,3.177,-7.64,5.609
321,3.412,-7.64,5.413
322,2.706,-7.65,5.609
323,3.216,-8.64,5.53
324,2.824,-8.64,5.57
325,3.883,-8.64,5.06
326,3.373,-8.65,5.923
327,4.118,-7.64,5.648
328,3.412,-7.64,5.923
329,2.157,-8.64,5.805
330,2.314,-8.65,5.727
331,3.02,-8.64,6.158
332,4.158,-7.64,6.393
333,3.491,-6.64,7.06
334,3.569,-7.65,6.786
335,4.314,-7.65,6.746
336,4.393,-7.64,6.707
337,4.667,-7.65,7.06
338,4.785,-7.65,6.746
339,4.197,-7.65,6.982
340,4.354,-7.65,6.94
342,3.412,-7.65,6.472
343,2.785,-7.64,6.55
344,3.098,-7.64,7.021
345,2.588,-7.64,6.746
346,2.471,-7.65,6.786
347,1.961,-7.64,7.217
348,1.255,-7.64,7.884
349,2.471,-7.65,8.708
350,2.118,-6.65,8.982
351,2.392,-5.65,9.375
352,2.588,-4.65,9.257
353,2,-5.65,9.139
354,2.039,-5.65,10
355,2.628,-5.64,8.708
356,0.235,-3.64,10.04
357,2.824,-6.64,9.061
358,2.51,-5.65,9.296
359,2.981,-5.64,8.943
360,1.843,-5.65,9.453
361,2.628,-6.65,8.943
362,2.432,-6.65,8.865
363,1.961,-6.65,9.179
364,3.726,-3.64,8.904
365,3.804,-5.64,9.649
366,3.138,-6.65,9.022
367,3.02,-5.65,9.571
368,2.314,-4.64,9.728
369,1.059,-3.65,7.413
370,0,-5.65,9.492
371,0.653,-6.65,9.375
372,-1.64,-5.64,7.845
373,-3.64,-6.64,6.393
374,-5.65,-7.65,6.276
375,-7.65,-5.64,4.942
376,-6.65,-2.64,4.197
377,-9.64,-2.64,3.844
378,-10.6,0.549,3.569
379,-9.65,-2,2.51
380,-8.65,0.646,2.706
381,-9.65,-1.65,2.353
382,-9.64,-2.64,1.725
383,-9.65,-1.64,1.725
384,-9.64,-2.65,1.765
385,-9.65,-1.65,2.667
386,-9.65,-2.64,2.745
387,-8.64,-2.64,2.235
388,-8.65,-3.65,1.686
389,-7.64,-2.64,2.745
390,-9.65,-3.64,2.079
391,-8.65,-2.64,2.079
392,-9.64,-3.65,2.432
393,-8.65,-4.65,1.49
394,-8.64,-4.64,1.804
395,-8.65,-5.65,1.725
396,-7.64,-3.65,3.098
397,-7.64,-3.64,2.588
398,-8.64,-4.64,2.706
399,-8.64,-3.64,3.255
403,-7.65,-5.65,3.922
406,-6.64,-5.64,2.392
407,-5.65,-6.65,2.785
408,-8.65,-8.65,0.862
411,-7.65,-6.64,2.51
412,-6.65,-5.64,4.511
413,-4.64,-7.65,5.295
414,-4.64,-7.64,6.158
415,-2.64,-4.65,8.708
416,-1.64,-4.65,8.669
417,0.648,-4.64,9.688
418,1.412,-4.65,9.924
419,1.961,-4.65,9.532
420,1.922,-6.65,10.08
421,3.491,-3.64,10.15
422,3.687,-2.64,10.08
423,5.256,-3.65,10.04
424,4.628,-1.64,9.963
425,4.864,-1.65,10.04
426,5.452,-1.65,9.375
427,5.962,-1.65,9.414
428,5.06,1.019,10.04
431,3.804,1.059,11.17
432,4.158,1.137,11.88
433,4.275,1.372,10.04
434,5.021,1.686,10.39
435,5.334,1.372,9.453
436,4.079,2.118,9.296
437,4.824,3.569,10.08
438,4.471,2.471,9.414
439,5.57,2.941,11.21
440,6.197,3.059,13.02
441,6.903,3.334,9.728
442,6.315,2.314,9.375
443,10.59,4.55,9.728
444,5.844,0.649,7.845
445,2.235,3.255,3.373
446,3.059,5.256,4.667
447,6.825,-1.64,11.06
448,3.255,-1.64,7.609
452,-10.6,-1.65,3.412
453,-9.64,0.039,2.902
455,-10.6,0.652,2.157
456,-9.64,0.652,1.804
457,-9.64,0.645,1.372
458,-9.65,-1.65,1.647
459,-9.65,0.648,1.765
460,-9.64,0.647,1.49
461,-9.64,0.645,1.608
464,-9.64,0.645,1.372
465,-9.64,0.646,1.412
