Timestamp,X,Y,Z
203,-2.65,2.079,13.21
2020,-2.65,-4.64,14
209,-7.64,-14.6,8.59
210,-4.64,-9.64,13.57
211,3.569,-8.65,5.256
212,0.646,-5.65,6.472
213,3.569,0.651,9.845
214,-1.65,-1.65,11.21
215,-2.65,3.883,10.12
216,0.196,1.216,12.7
6,-7.65,-1.64,7.962
8,0.653,-3.64,10.86
251,-1.65,-8.65,4.942
252,0.235,0.9,-1.64
260,0.652,2.471,10.82
263,-4.64,-2.65,10.19
3,-4.64,-3.65,9.375
292,-4.64,-3.64,10.08
293,-4.65,-2.64,8.982
294,-3.65,-1.65,9.296
296,-5.65,1.451,10.8218
313,0.431,-3.64,10.14
325,3.765,-3.65,11.33
326,3.922,-2.64,10.08
327,5.295,-3.65,9.53328
329,6.393,-3.65,8.865
332,3.098,-2.65,11.53
340,-5.64,-6.65,7.57341
342,-5.65,-5.65,8.198
343,-5.65,-4.64,8.119
349,0.647,-2.64,9.845
350,0.941,-2.65,10.39
351,0.509,-3.64,10.43
352,1.294,-3.64,10.35
353,2.196,-3.65,10.19
354,2.745,-3.64,10.19
355,1.412,-4.65,10.27
356,1.647,-4.65,10.94
357,3.451,-5.65,11.49
358,6.786,-8.65,9.767
359,8.904,-5.64,6.943
360,9.885,-1.65,4.864
361,8.041,0.653,3.961
362,9.139,2.588,2.667
363,12.9,-2.65,2.432
364,7.845,0.654,6.276
365,10.74,2.275,5.021
366,11.61,0.078,3.883
367,8.041,0.666,4.746
368,8.394,0.392,3.138
369,9.179,-10.6,2.353
370,11.65,-7.64,3.216
371,7.217,-1.65,4.707
372,8.276,-3.65,6.746
380,-8.65,-4.64,9.532
381,-4.64,-5.65,6.55
382,-2.64,-6.65,6.276
383,0.653,-6.65,7.531
384,1.882,-3.65,10.43
385,4.471,0.651,10.55
386,5.53,0.313,10.15
387,5.53,1.216,10.31
388,0.649,0.392,11.02
389,0.648,2.667,10.94
390,1.804,0.653,11.49
391,2.549,0.98,11.45
395,1.372,-2.65,10.12
396,0.313,-1.65,11.17
408,-5.65,-7.65,5.883
9,-7.65,-5.64,6.55
411,-1.64,-7.65,2.785
412,0.647,-9.65,3.373
3,-2.65,-8.65,4.511
457,-2.64,-2.64,10.08
458,-2.65,-5.65,9.885
459,-1.65,-5.64,9.924
460,0.706,-5.65,10.23
461,3.569,-3.64,10.12
463,6.943,-3.65,7.649
464,7.649,-4.65,7.335
465,8.433,-4.65,5.452
466,9.061,-2.65,4.314
467,9.257,-2.64,4.197
468,8.669,-2.64,2.549
469,9.453,-4.64,1.372
470,8.276,-6.65,4.275
471,10.66,-3.65,6.943
472,9.492,-1.65,7.256
473,9.179,-3.64,5.491
474,7.413,-2.64,6.825
475,5.099,-2,8.394
476,6.04,-2.65,8.512
477,5.883,-3.65,8.786
478,4.942,-1.64,9.845
479,4.66783,-3.64,-4.65
492,-5.64,-2.65,9.767
493,-4.65,-3.65,9.022
494,-3.65,-3.64,9.924
495,-1.64,-3.65,9.845
496,0.646,-4.65,9.25494
8,-1.64,-3.64,10.04
499,0.509,-3.64,9.963
