Timestamp,X,Y,Z
0,4.079,2.706,10.78
1,4.981,0.645,9.885
2,5.217,-4.64,7.335
3,5.06,-6.65,8.982
4,3.491,-6.65,7.727
5,1.294,-5.64,9.845
6,0.549,-4.65,10.15
7,0.274,-3.64,10.12
8,0.196,-3.64,10.27
9,0.706,-4.65,10.63
10,0.431,-4.64,10.51
11,2.196,-2.64,10.43
12,2.432,-1.64,10.78
13,2.549,0.649,11.06
14,1.059,-1.64,11.17
15,0.156,-1.64,11.14
16,0.196,0.654,11.25
18,-4.64,1.137,7.178
19,-8.65,-2.64,8.551
21,-11.6,-4.65,9.492
22,-11.6,0.117,7.531
23,-5.64,-4.64,7.296
24,-5.64,-3.65,9.414
25,5.177,0.078,12.43
26,1.608,5.295,8.002
27,0.588,4.001,7.806
28,-7.64,3.373,9.335
29,-5.65,4.079,10.04
30,-4.65,5.766,11.02
31,0.647,2.981,12.08
32,0.648,0.117,10.7
36,-12.6,-13.6,8.355
37,-9.64,-9.65,8.825
38,-17.6,-2.64,4.589
39,-7.65,1.569,6.629
40,5.648,-4.65,11.88
41,2.706,1.529,10.08
42,2.118,2.785,13.65
43,-7.65,1.255,9.806
44,-6.65,3.608,6.472
45,-2.65,0.65,10.12
46,0.706,6.472,8.747
47,-2,2.588,7.413
48,-5.65,2.745,6.393
49,-17.6,-8.65,7.453
50,-9.64,-11.6,7.335
51,-10.6,-7.52,-10.6
53,-5.65,0.823,5.413
54,-4.65,2.432,10.7
55,7.963,5.687,10.63
56,1.961,3.491,8.865
57,3.451,1.019,11.84
59,-9.64,9.6,-3.64
65,-12.6,-9.64,4.354
66,-4.65,-9.65,2.706
67,-10.6,0.647,6.746
68,-12.6,0.652,-2.65
69,-6.65,3.687,2.157
70,0.235,0.549,6.671
72,0.654,0,11.37
73,0.039,-4.65,12.16
74,1.255,-4.65,11.61
75,1.922,-2.65,10.63
76,2.118,-1.64,10.19
77,3.961,-2.65,10.63
78,4.864,-2.65,11.53
79,3.844,-2.65,10
80,2.157,-4.64,9.963
81,2.902,-3.64,10.39
82,2.785,-3.65,10.55
83,1.647,-2.64,10.59
84,2.392,-1.64,10.43
85,3.687,-1.65,10.19
86,3.138,0.649,12.19
87,2.118,0.549,12.04
88,1.098,2.079,8.982
89,2.353,1.294,10.39
90,2.667,1.451,12.27
91,3.177,0.117,12.51
92,2.432,1.059,11.33
93,1.019,1.019,11.57
94,0.654,0.666,12.67
95,2.432,0.649,11.33
96,1.843,-2.65,10.04
97,1.49,-2.64,10.43
98,0.47,-1.65,11.65
99,0.509,0.862,12.9
100,1.529,1.372,11.96
101,1.137,2.353,11.41
102,1.569,1.843,11.37
103,0.274,2.235,10
104,-1.65,3.844,11.14
105,-2.65,2.432,7.609
106,-5.65,-1.65,7.453
107,-8.64,-4.64,7.217
108,-12.6,-5.64,9.924
109,-15.6,-7.65,4.746
110,-12.6,1.569,4.432
