Timestamp,X,Y,Z
65,4.236,0.235,10.55
66,4.432,0.274,10.74
67,4.432,0.392,10.59
68,4.471,0.823,10.63
69,4.314,0.274,10.9
70,4.158,0.666,10.86
71,3.804,0.47,10.55
72,2.157,0.431,10.31
73,3.334,0.941,11.92
74,2.392,0.647,12.7
75,0.47,0.651,12.04
76,1.255,0.706,10.74
77,2.628,0.549,11.49
78,2.118,0.941,12.47
79,1.804,0.823,11.17
80,0.588,0.039,10.55
81,0.653,0.039,10.9
82,0.651,0.235,11.49
83,0.549,1.137,11.96
84,0.654,0.651,11.76
85,0.654,0.156,10.55
86,0.651,1.49,9.061
87,-1.65,0.98,9.375
88,-2.64,1.49,10.43
89,-5.65,0.651,11.53
90,-6.64,-2.64,9.963
91,-5.64,-1.65,7.963
92,-8.64,-1.65,7.649
93,-10.6,-2.65,7.296
94,-10.6,-3.65,7.1
95,-8.65,0.98,7.335
96,-6.65,0.649,8.041
97,-6.64,-5.65,6.903
98,0.652,4.314,7.845
99,0.274,5.962,8.669
100,0.98,2.941,11.61
101,0.653,4.158,9.767
102,0.646,1.686,11.88
103,0,0.392,11.33
104,-1.65,0.313,9.845
105,-2.65,3.255,9.728
106,-2.65,3.098,9.963
107,-3.65,1.882,9.335
109,-5.64,-2.65,9.375
110,-7.65,-2.65,9.532
111,-9.65,-1.64,7.923
112,-11.6,-4.65,5.491
113,-10.6,-4.65,6.158
114,-8.65,-2.65,7.413
115,-4.65,-5.65,8.982
116,-2.65,-1.65,7.766
117,-1.65,1.49,9.414
118,2.706,2.667,9.218
119,1.137,-2.64,11.61
120,2.588,0.862,11.45
121,-2.65,0.902,11.06
122,-1.64,1.333,9.885
23,0.353,1.765,11.65
124,-2.65,2.51,9.532
125,-3.65,2.157,8.198
126,-3.64,-1.65,9.845
7,-6.64,0.823,9.649
128,-7.65,-2.64,10.94
129,-7.65,-5.65,10.63
130,-6.64,-4.64,10.63
131,-5.65,-3.64,9.767
132,-7.64,0.078,8.825
133,-1.64,-5.64,6.237
134,0.274,-3.64,8.316
135,0.549,-2.65,9.453
136,0.509,0.196,11.02
137,-3.65,2.863,10.86
138,-2.65,0.745,11.88
139,-2.65,0.654,8.669
140,-2.65,2.157,10
141,-2.64,4.236,9.414
142,-3.64,-1.64,8.119
143,-2.65,0.645,12.39
144,-5.65,0.235,10.04
145,-8.64,-5.65,8.394
146,-7.65,-6.65,7.296
147,-8.64,-3.64,7.727
149,-6.65,-5.64,7.806
150,-4.65,-1.65,8.472
151,-3.65,0.653,8.002
152,-2.64,-1.65,10
153,2.706,0.235,8.865
154,2.314,-2.65,12.08
155,0.654,0.196,11.45
156,-1.65,0.98,10.74
157,-2.64,1.098,11.8
158,-1.64,1.725,11.29
159,-1.65,1.176,8.669
160,0.652,0.645,9.453
161,-4.65,0.65,9.453
162,-6.65,-1.64,9.885
163,-1.64,-2.64,10.63
164,-8.65,-2.65,10.04
165,-8.64,-1.64,7.453
166,-10.6,-4.64,8.237
167,-8.64,-4.64,7.923
168,-6.65,-3.65,6.119
169,-5.64,-1.64,6.276
170,-3.65,1.647,8.198
171,-1.65,2.275,11.1
172,2.314,1.843,10.47
173,2.706,0.651,11.14
174,-3.64,1.529,11.72
175,-2.64,1.647,9.414
176,-2.64,2.079,10.47
177,-1.64,2.157,9.492
178,-3.65,1.255,9.375
179,-4.65,-1.65,10.78
180,-4.64,-1.65,10.31
183,-9.65,-3.65,8.002
184,-9.64,-1.65,7.923
186,-5.64,-3.64,7.335
187,-4.64,2.392,7.453
188,-2.64,0.784,8.982
189,0.431,0.353,9.453
190,2.196,0.823,11.84
191,1.882,1.372,11.96
192,0.941,0.651,12.12
193,0.647,0.706,11.17
194,-1.65,1.49,9.806
195,-1.64,1.922,10.47
196,-1.65,0.549,9.492
197,-1.64,0.666,9.532
198,-3.65,0.653,10.19
199,-4.65,0.649,10.27
200,-7.65,-1.65,10.31
201,-7.64,-3.65,8.08
202,-8.64,-3.65,6.786
203,-10.6,-1.64,7.57
204,-11.6,0.65,6.943
205,-10.6,-3.65,6.707
206,-1.64,-4.65,8.119
207,0.784,0.862,9.257
208,0.654,3.883,11.06
209,2.235,-1.64,11.33
210,0.941,0.654,9.924
211,2.275,2.392,10.55
212,0.862,0.745,12.12
213,-1.64,2.118,11.45
214,-1.65,4.707,8.551
215,-3.65,1.49,9.845
216,-3.64,0.745,8.551
217,-4.64,0.196,9.179
219,-8.65,-1.65,8.316
220,-8.64,-2.64,7.1
221,-8.64,-3.65,7.374
222,-10.6,-2.64,8.08
223,-7.65,-4.64,7.06
224,-4.65,-6.64,7.256
225,-2.65,-1.65,7.609
226,-1.64,3.255,8.943
227,2.588,5.766,9.492
228,3.687,2.549,10.04
229,2.706,1.255,11.84
230,1.294,0.666,11.53
231,-2.65,2.196,11.02
232,-1.65,0.902,10.31
233,0.647,0.549,9.532
234,-1.65,1.019,8.433
235,-3.65,-1.65,8.865
236,-5.65,0.645,11.21
237,-7.65,0.646,10.08
238,-7.64,-1.64,8.472
239,-8.64,-4.65,6.511
240,-10.6,-4.65,7.335
241,-8.64,-3.65,6.197
242,-8.65,-4.65,6.393
243,-4.65,-7.64,8.002
244,-2.65,-2.65,9.649
245,0.313,2.275,9.688
246,2.235,2.118,8.198
247,2.392,-1.64,9.688
248,1.765,-1.64,10.66
249,-2.65,2.549,11.8
250,-2,1.961,10.51251
252,-1.65,1.019,10.66
253,-3.64,0.823,8.786
254,-6.65,-4.64,9.571
255,-6.65,0.588,9.375
256,-7.64,-2.65,9.767
257,-8.65,-5.65,8.159
258,-9.65,-1.64,5.962
259,-9.65,-2.65,5.883
260,-8.64,-3.65,7.492
261,-7.65,-2.64,8.041
262,-6.65,-3.65,7.021
263,-3.65,0.392,6.354
264,0.649,4.55,9.375
265,1.412,4.903,10.86
266,1.804,0.647,10.98
267,0.653,-1.64,10.12
268,-1.65,1.294,9.767
269,-1.65,0.274,11.25
270,-1.65,0.706,10.19
271,0.645,2.275,8.59
272,-3.65,0.078,10
273,-2.65,-1.65,10.63
274,-5.65,-3.65,10.31
275,-6.65,-2.64,9.276
277,-7.65,-3.65,8.551
278,-9.64,-2.65,8.2279
280,-3.65,-7.65,8.433
281,-1.64,0.652,9.375
282,1.843,0,9.414
283,-1.65,-1.65,9.492
284,0.235,1.333,9.571
285,-2.65,0.666,12.55
286,-1.65,0.98,11.61
287,0.745,0.653,10.08
288,-2.65,0.549,10.04
289,-3.65,0.392,8.551
290,-2.65,-3.65,11.14
291,-5.64,-1.65,11.06
292,-8.64,-1.65,10.19
293,-8.64,-5.65,6.354
294,-9.65,-5.65,7.413
295,-7.64,-2.65,8.198
296,-9.64,-3.65,6.511
297,-6.64,-3.65,8.825
298,-3.64,-5.64,7.727
299,-2.64,0.648,8.786
300,0.647,0.078,10.94
301,0.509,1.647,10.39
302,1.569,1.765,10.63
303,2.157,1.569,9.924
304,0.039,1.882,10.9
305,-2.64,1.765,10.43
306,-1.64,1.216,10.98
307,-1.64,0,8.59
308,-2.64,-1.64,9.728
309,-2.65,-1.65,9.61
310,-6.64,-2.65,10.47
311,-6.64,-2.65,9.179
312,-9.65,-4.65,8.159
313,-6.64,-4.64,7.492
314,-10.6,-3.65,6.943
315,-10.6,-4.65,8.198
316,-2.64,-7.65,6.276
317,-2.65,-1.65,8.002
318,0.647,-1.65,9.767
319,-3.65,2.785,8.629
320,2.628,-3.64,11.45
321,2.981,1.725,11.65
322,2.941,0,11.1
323,0.235,0.509,10.7
324,-1.65,1.569,9.61
325,-1.65,0.549,9.492
327,-2.64,-2.65,10.74
328,-5.65,0.196,8.943
330,-7.65,-3.65,9.375
331,-10.6,-1.64,9.296
332,-10.6,-5.65,6.864
333,-10.6,0.652,7.766
334,-6.65,-5.64,8.119
335,0.654,-6.65,8.708
336,0.039,0.156,10.39
337,1.725,4.511,7.453
338,3.412,4.864,8.276
339,3.804,3.726,11.29
340,0.274,1.059,10.31
341,-1.65,0.745,12.19
342,0.235,0.431,11.02
343,0.651,0.313,8.825
344,-2.64,0.654,9.492
345,-1.64,-1.64,9.571
346,-3.65,-3.64,10.23
347,-5.65,-2.65,10.12
348,-8.65,-3.65,8.943
351,-9.65,-3.65,6.903
352,-9.65,-3.64,7.884
353,-5.64,-4.64,8.865
354,-2.64,-3.65,8.433
355,-1.64,0.117,10.59
356,0.654,1.176,10.23
357,0.823,2.157,7.884
358,1.922,4.354,10.55
359,0.823,5.295,11.29
360,0.588,3.844,10.94
361,0,2.549,9.728
362,-2.65,1.882,10.86
363,-1.64,1.882,9.453
364,-2.65,0.653,10.39
365,-2.64,-1.64,10.43
366,-3.65,-1.65,10.04
367,-6.65,-2.65,9.218
372,-7.64,-3.64,6.08
373,-6.65,-3.64,6.393
374,-6.64,-6.64,6.864
375,-1.64,-2.64,9.453
376,0.039,2.353,10.9
377,1.412,1.647,10.19
378,2.745,2.785,9.767
379,2.196,1.255,9.571
380,0.274,0.156,10.08
381,0.647,0.649,12
382,0.645,-1.65,12
383,0.117,0,10.15
384,-1.65,0.274,9.022
385,-2.65,1.49,8.825
386,-3.65,-1.65,9.296
387,-4.65,-3.65,9.767
388,-6.64,-3.65,9.924
389,-5.64,-6.64,9.218
390,-7.64,-6.65,8.865
392,-6.65,-6.65,7.217
393,-5.65,-8.65,7.139
394,-1.65,-5.64,7.963
395,1.333,-1.65,10.35
396,4.824,3.687,8.982
397,6.04,3.177,7.727
398,3.961,-3.65,10.43
399,1.725,0.65,10.63
400,0.647,0.65,10.82
401,0.647,0.647,10.39
402,-1.65,0.647,11.1
403,-2.65,0.645,9.963
404,-2.64,0.706,8.355
405,-4.65,-2.65,9.218
406,-6.65,-2.64,9.257
407,-9.64,-4.65,7.806
408,-8.64,-3.65,7.4409
410,-10.6,-5.64,5.687
411,-8.65,-3.64,5.099
412,-4.65,-6.64,6.315
413,-2.65,-4.65,7.609
414,0.353,0.902,8.551
415,1.137,1.412,11.88
416,3.883,2.392,10.63
417,5.295,0.646,10.04
418,2.941,-2.65,10.04
419,0.647,0.196,10.98
420,-1.65,0.653,10.47
421,0.647,1.137,10.31
422,-3.65,0.645,8.708
423,-4.65,0.392,9.179
424,-6.64,-1.65,10
425,-9.65,-1.65,9.375
426,-9.65,-4.65,7.884
427,-7.64,-6.64,8.629
428,-5.65,-4.65,6.197
429,-9.64,-3.65,9.022
430,-4.64,-6.65,9.257
431,0.648,-5.64,8.198
432,1.059,0.98,9.649
433,2.51,1.725,9.885
434,3.177,0.078,9.571
435,1.059,-1.64,10
436,0.652,0.652,11.45
437,0.649,0.654,11.29
438,0.649,0.627,9.924
440,-3.64,1.961,9.139
441,-2.65,-3.65,9.022
442,-4.65,-1.65,11.29
445,-7.64,-4.64,8.198
446,-8.65,-1.65,5.844
447,-11.6,-2.65,6.237
448,-9.65,-2.65,8.119
449,-4.65,-1.64,9.257
450,-2.65,-1.65,8.982
451,-1.65,1.255,10.08
452,0.117,0.98,9.924
453,1.882,-1.65,9.963
454,3.255,0.313,11.53
455,0.509,2.392,11.8
456,0.651,0.653,11.14
457,-3.65,0.652,11.29
458,-1.65,0.98,11.06
459,0.653,0.745,10.12
460,-3.65,2.667,7.806
461,-4.65,-4.65,8.433
462,-4.65,-1.65,10.35
465,-10.6,-5.65,7.727
466,-9.64,-3.64,8.669
467,-5.64,-5.64,10.04
468,0.649,-5.64,7.923
469,0.649,3.216,9.335
470,-2.64,1.804,9.806
471,0.648,1.019,10.19
472,1.529,2.471,11.37
473,0.902,0.651,11.33
474,0.156,0.645,10.9
475,-1.64,0.039,11.21
476,0.651,0.902,10.23
477,0.313,0.646,9.022
478,-1.64,0.196,9.767
479,-3.64,-1.64,11.53
480,-4.65,-2.64,8.865
481,-4.65,-2.65,8.629
484,-9.64,-4.65,5.57
485,-10.6,-3.64,5.452
486,-9.64,-3.65,5.609
487,-5.65,-6.65,5.805
488,-3.64,-4.65,5.962
489,-1.64,0.745,8.237
490,0.392,3.138,10.23
491,2.981,2.275,10.39
492,2.432,0.392,11.14
493,0.078,0.941,11.72
494,-1.65,0.627,10.86
495,-1.64,1.647,10.31
496,-1.65,1.922,9.218
497,-1.65,0.653,8.433
498,-4.65,-1.65,9.453
499,-6.64,-3.65,10.04
