Timestamp,X,Y,Z
391,-2.64,-6.64,8.669
392,-1.64,-5.65,9.335
393,-1.65,-5.64,9.218
394,0.645,-6.65,8.669
395,0.651,-5.64,8.512
396,0.274,-5.64,8.982
397,1.176,-5.65,8.865
398,0.353,-6.65,8.629
399,0.651,-6.64,9.061
400,-1.64,-6.65,9.022
401,-1.65,-6.64,8.355
402,0.651,-6.64,8.08
403,-1.65,-7.64,6.864
404,0.651,-7.65,5.491
405,-2.65,-8.65,7.649
406,-1.64,-6.64,7.806
407,-2.64,-7.65,6.786
408,-4.65,-8.65,6.511
409,-4.64,-8.65,5.217
410,-2,-6.65,8.159
411,3.53,0.653,11.88
412,6.354,1.843,12.39
413,6.59,1.961,10
414,7.609,1.372,13.72
415,7.139,2.706,7.413
416,4.667,0.745,5.962
417,5.06,-1.64,9.963
419,-2.64,-6.65,6.707
420,-3.65,-7.65,10.82
421,-2.64,-5.64,11.14
422,-2.65,-6.65,9.845
425,2.51,-5.64,8.433
426,0.745,-8.65,8.237
427,0.653,-8.64,7.727
428,2.235,-8.65,7.256
429,2,-7.64,6.197
430,4.04,-5.64,7.178
431,4.785,-6.65,7.021
432,4.511,-6.65,6.433
433,7.256,-6.65,5.923
434,5.962,-8.65,5.021
435,4.903,-8.65,2.235
436,4.511,-8.65,3.059
437,5.021,-8.65,3.53
438,-1.65,-9.64,8.982
439,2.118,-12.6,0.646
440,3.804,-12.6,4.667
441,2.196,-9.64,2.941
442,1.176,-7.64,2.157
443,2.353,-7.64,9.728
444,2.471,-9.64,4.746
445,0.509,-9.64,4.118
446,0.235,-11.6,1.294
447,-1.65,-7.64,5.413
448,1.176,-10.6,1.804
449,-1.65,-10.6,2.824
450,0.651,-7.65,5.177
451,-3.65,-6.64,7.139
452,-2.65,-9.65,5.177
453,0.653,-9.65,4.275
454,1.137,-8.64,2.902
455,3.53,-10.6,4.903
456,3.177,-10.6,4.197
457,2.157,-8.64,5.374
458,0.98,-8.65,5.648
459,3.569,-11.6,2.549
460,0.431,-7.64,6.864
461,2.745,-9.65,4.197
462,2.353,-8.64,4.354
463,-1.64,-4.65,4.981
464,2.745,-9.64,2.275
465,3.765,-9.64,3.844
466,2.471,-9.65,3.648
467,3.412,-5.65,3.53
468,3.412,-8.65,4.079
469,3.334,-9.65,2.275
470,3.569,-8.64,3.412
471,4.707,-8.64,3.255
472,6.746,-7.64,5.57
473,6.668,-8.64,4.079
474,5.844,-8.64,2.235
475,5.374,-6.65,4.079
476,8.041,-7.65,6.276
477,6.197,-6.65,3.883
478,8.669,-9.65,5.099
479,7.296,-6.64,3.883
480,7.492,-6.64,4.0481
482,6.59,-1.64,5.374
483,4.393,-2.65,7.492
485,1.333,-1.64,10.86487
488,-1.64,-1.65,13.8
489,-1.65,1.843,12.39
490,1.451,6.315,12.43
491,2.824,4.197,12.55
492,2.706,4.118,13.8
493,0.745,0.941,1.765
494,5.53,-1.64,7.06
5,3.334,0.648,9.257
496,1.765,-1.65,10.43497
498,0,0.651,12.04
499,0.651,0.649,13.65
0,1.922,-7.64,7.021
1,1.608,-7.64,7.06
2,1.961,-7.64,7.217
3,2.079,-7.64,7.374
5,2.118,-8.65,5.57
6,2.392,-8.65,5.727
7,0.353,-8.65,6.08
9,-1.65,-4.65,8.512
10,1.333,-6.65,8.119
11,0.313,-3.65,8.198
12,1.059,-1.64,9.767
13,1.255,-1.64,11.33
14,1.725,0.648,11.25
15,2.51,0.431,12.31
16,2.353,2.039,11.92
17,2.549,2.863,12.63
18,1.333,2.902,12.43
19,0.65,2.745,11.29
20,0.784,4.471,10.98
21,0.039,3.687,10.31
22,0.649,3.804,10.47
23,-2.65,4.354,9.963
24,-4.65,2.925,-4.65
26,-5.65,0.588,10.78
28,-1.65,-3.64,10.59
31,0.392,-2.64,10.74
32,0.653,-2.65,11.17
