Timestamp,X,Y,Z
261,2.079,4.118,12.51
262,1.372,3.883,11.17
263,3.648,3.53,9.963
264,3.02,2.118,10.15
265,3.059,3.765,10.27
266,2.314,2.824,10.94
267,2.588,3.216,11.14
268,2.824,2.706,10.98
269,2.314,3.02,10.78
270,3.098,2.549,10.59
271,3.098,2.824,9.688
272,3.295,4.079,10.47
273,2.039,1.804,11.49
274,3.412,2.471,10.43
275,2.588,2.314,10.86
276,2.667,1.765,11.25
277,2.353,2.51,10.55
278,2.863,4.667,10.43
279,2.706,3.765,10.9
280,3.02,2.667,11.1
281,2.824,4.314,11.06
282,3.373,2.471,12.16
283,4.55,3.177,9.139
284,2.745,1.843,11.96
285,2.353,3.883,11.14
288,1.569,3.922,10.51
289,0.392,3.844,10.78
290,1.216,4.275,10.7
291,0.392,4.471,10.63
