Timestamp,X,Y,Z
0,0.647,0.039,11.02
1,0.353,3.922,9.532
2,0.646,0.646,9.649
3,-2.64,0.862,7.884
4,-7.65,-3.64,9.924
6,-10.6,-5.65,8.08
7,-10.6,-5.65,8.198
8,-9.65,-3.65,7.609
9,-7.65,-4.65,7.609
10,-3.65,-6.65,7.217
11,0.654,0.274,10
12,2.549,1.333,11.14
13,4.04,1.333,9.728
14,1.922,-1.65,9.61
15,0.745,1.294,10.55
16,-1.65,0.652,11.1
17,0.651,0.651,12.08
18,-1.64,-1.64,11.92
19,-1.64,2.745,9.688
20,-2.64,-1.65,7.727
21,-4.65,-2,9.924
22,-5.65,-3.65,11.25
23,-6.65,-3.64,9.963
24,-8.64,-5.25,-7.64
26,-4.64,-4.64,10.04
27,-1.64,-8.65,8.708
28,0.647,-2.64,8.316
29,2.039,0.651,11.1
30,0.648,-2.65,10.08
31,2.51,0.941,10.51
32,1.372,-1.64,10.19
33,1.019,0.98,11.53
34,0.039,0.646,13.02
35,-2.65,0.653,10.7
36,-1.65,0.654,10
37,-1.65,0.078,10.74
38,-1.64,0.65,9.649
39,-2.64,0.653,9.218
40,-1.65,-2.64,9.924
44,-10.6,-3.64,6.158
45,-10.6,0.353,6.433
46,-14.6,2.196,5.609
47,-9.65,-3.64,5.57
48,-3.65,-6.64,7.453
49,1.019,-1.64,7.335
50,2.079,8.825,7.139
51,3.687,5.883,8.708
52,3.177,4.981,11.02
53,1.608,1.843,11.84
54,-2.65,4.667,11.41
55,0,4.275,9.963
56,-2.65,3.491,10.12
57,-1.65,2.588,10.47
58,-1.65,0.706,8.237
59,-2.65,0.647,10.31
62,-6.64,-3.65,9.375
66,-11.6,0.646,4.824
67,-10.6,-3.65,5.334
68,-4.64,-7.64,5.883
69,-3.65,-5.65,6.472
70,0.651,-2.65,8.472
71,0.47,2.902,9.453
72,2.392,0.649,11.1
73,0.649,0.649,10.59
74,-2.65,0.65,13.41
75,-2.64,1.647,10.43
76,-3.65,2.863,9.963
77,0.65,0.196,10.74
78,-1.65,0.039,9.61
79,-1.65,0.652,9.767
80,-5.65,-1.64,10
81,-5.64,-2.65,9.924
82,-5.64,-3.65,9.983
85,-8.64,-3.65,8.159
86,-9.65,-3.65,7.021
87,-8.65,-2.64,7.57
88,-3.65,-5.65,8.355
89,-4.64,0.588,7.06
