Timestamp,X,Y,Z
432,60.4,0.196,0.196
433,60.4,0.196,0.1
1,3.02,-1.64,9.845
2,3.02,-1.64,10.31
3,2.863,-2.65,10.35
4,2.667,-1.64,11.21
5,2.235,-1.64,11.21
6,3.02,-2.64,11.17
7,2.941,-3.65,11.17
8,4.864,-3.65,9.571
9,3.726,-2.65,10.82
10,2.392,-2.65,10.39
11,1.882,-3.65,10.98
12,2.157,-3.65,11.53
13,3.412,-2.64,10.39
14,3.648,-2.65,10.23
15,0.862,-2.64,10.43
16,4.275,-3.65,10.78
17,2.432,-4.65,10.43
18,5.06,-4.64,8.551
19,4.118,-4.65,9.179
20,3.491,-5.65,10.94
21,3.922,-4.65,10.08
22,4.393,-5.65,7.963
23,6.511,-5.65,7.178
24,2.863,-7.65,9.335
25,2.549,-5.65,11.1
26,3.177,-1.65,10.74
27,4.746,2.471,11.61
28,3.02,0.196,11.17
29,2.588,0.666,11.96
30,2.275,-1.65,11.49
31,0.235,0.647,11.1
32,2.079,-5.65,12.94
33,0.078,-5.64,9.767
34,1.216,-4.64,7.06
35,1.294,-7.64,5.766
36,3.451,-8.64,2.471
37,4.118,-10.6,1.137
38,2.471,-8.64,0.196
39,4.314,-9.65,1.725
40,4.55,-9.65,3.02
41,4.785,-6.64,6.55
42,2.157,-2.65,10.23
43,0.647,0.745,11.57
44,4.275,-2.65,7.766
45,7.649,2.745,7.492
46,10.23,-1.65,1.137
47,12.67,-6.64,8.159
48,9.335,-3.64,8.747
49,6.707,-4.64,9.296
50,10.98,0.078,5.295
51,5.452,-4.65,2.902
52,10.55,-10.6,5.609
53,3.412,-8.64,4.746
54,4.432,-8.64,2.745
55,3.883,-8.65,3.255
56,3.687,-9.64,3.687
58,1.059,-5.65,7.727
65,1.176,-3.65,12.35
66,0.654,-3.64,12.47
67,2.392,-3.65,12.39
68,4.981,-1.65,9.453
69,3.765,-1.64,6.982
70,4.942,-2.65,3.177
71,1.961,-5.64,7.609
72,0.653,-8.64,11.25
73,8.669,2.353,14.98
74,7.492,0.649,11.96
75,0.654,-7.65,8.669
76,-4.65,-14.6,6.119
77,-1.65,-8.65,5.53
78,10.7,0.039,9.924
79,8.433,1.294,12.23
80,-2.64,-10.6,7.139
81,-5.64,-12.6,2.471
82,2.667,-4.65,7.531
83,12.82,4.511,14.04
84,4.746,-1.65,10.04
85,-3.64,-12.6,3.295
86,-1.65,-11.6,5.57
87,5.648,-3.65,9.257
88,12.67,6.59,11.92
89,7.649,-4.64,11.76
90,-1.64,-12.6,4.079
92,5.021,-4.65,9.257
93,9.453,2.471,9.924
94,7.884,2.785,10.43
95,4.903,-2.64,10.27
96,1.294,-7.64,5.57
97,0.156,-9.64,10.7
99,7.217,0.646,11.84
100,9.845,3.883,10.04
1,7.727,0.706,12.59
102,2.745,-2.65,8.041
103,0.353,-11.6,6.668
104,2.432,-5.65,10.27
105,2.392,-3.65,8.472
106,3.687,-1.65,12.74
107,6.903,1.843,11.25
108,12.16,6.276,10.04
110,2.275,-1.64,7.1
112,0.627,-10.6,9.179
113,2.549,-4.64,7.413
114,5.648,-3.65,10.98
115,7.06,-1.65,10.39
116,11.61,0.649,8.041
117,6.59,-2.64,10
119,-1.65,-9.65,4.785
120,-2.64,-16.6,2.432
121,4.158,-3.64,8.669
125,0.645,-10.6,4.471
126,9.296,5.413,14.94
7,5.805,0.649,13.96
128,3.098,1.6,9.061
134,2.785,-6.65,9.139
136,4.746,0.651,13.96
137,2.628,-3.64,11.14
138,-2.65,-8.65,3.216
139,-3.65,-14.6,0.647
140,0.98,-7.64,1.451
141,0.653,-7.65,1.647
142,0.649,-11.6,3.922
143,4.236,-6.65,9.453
144,5.687,-3.65,13.84
145,3.569,-5.65,9.139
147,-2.65,-9.64,1.843
148,-4.65,-10.6,-1.65
149,-2,-11.6,-2.65
151,6.354,-3.65,7.178
152,8.786,-3.65,4.746
153,10.23,-2.64,2.51
154,9.1,6.001,-1.64
155,9.1,1.725,-1.64
156,8.355,3.02,-5.65
157,9.649,1.608,-3.65
158,8.904,1.608,-5.65
159,7.845,-2.64,0.646
160,8.433,-2.65,-1.65
161,8.904,-4.65,0.156
162,12.23,-2.64,0.649
163,8.002,-5.65,-4.65
164,11.33,1.412,-1.65
165,8.747,0.654,0.274
166,6.864,-5.64,3.138
167,5.06,-11.6,1.49
168,6.001,-7.64,4.314
169,5.805,-8.64,3.961
170,0.47,-9.65,2.471
171,0.65,-10.6,1.765
172,0.65,-10.6,2.824
173,0.235,-8.64,3.687
174,1.294,-6.64,7.688
175,3.491,-1.64,10.78
176,8.747,1.882,10.98
177,6.943,0.646,10.04
178,4.707,-8.65,6.825
180,-3.64,-7.65,-1.64
181,-4.64,-9.65,1.608
185,-3.65,-1.64,12.31
186,0.313,-1.65,15.18
187,2.432,0.649,12.51
188,3.334,0.647,10.08
191,2.902,-5.64,9.218
192,2.902,-6.64,8.59
193,3.373,-6.65,7.923
194,4.785,-5.64,8.002
195,5.452,-5.64,7.296
196,4.118,-7.64,5.844
197,1.451,-7.65,5.138
198,0.823,-8.64,6.158
199,0.902,-8.64,6.354
200,0.862,-7.65,7.021
201,2.196,-8.64,5.923
202,0.627,-9.65,5.295
203,1.137,-8.65,5.099
204,0.902,-7.64,6.55
205,1.843,-9.65,6.197
206,1.216,-9.64,4.981
207,0.235,-9.65,4.55
208,0.156,-7.64,5.648
209,0.646,-8.65,5.687
210,-2.65,-9.65,5.217
211,-1.64,-8.65,4.981
212,0.649,-9.65,5.021
213,-3.64,-7.65,5.687
214,-2.64,-7.65,4.589
21,-9.64,-4.64,6.903
220,-9.65,-3.65,10.51
221,-5.64,-3.65,10.55
225,0.353,-3.65,9.061
226,-1.65,-6.64,9.414
227,2.039,-7.65,7.923
228,3.412,-7.64,7.06
229,3.491,-8.64,6.59
230,3.648,-7.65,7.649
231,2.706,-5.64,6.943
232,1.922,-6.65,8.747
233,-2.64,-5.64,12.55
