Timestamp,X,Y,Z
211,0.651,-4.64,9.767
212,0.078,-4.64,10
213,0.392,-4.65,10.19
214,0.784,-4.64,10.31
215,1.216,-4.65,10
216,1.294,-4.64,9.806
217,1.686,-5.65,9.688
218,2.079,-4.64,9.649
219,2.118,-4.65,9.767
220,2.392,-4.65,9.806
221,2.275,-5.64,9.61
222,2.471,-5.64,9.296
223,2.549,-4.64,9.375
224,60.4,0.196,0.196
225,60.4,0.196,0.196
226,60.4,0.196,0.196
227,60.4,0.196,0.196
228,60.4,0.196,0.196
229,60.4,0.196,0.196
230,60.4,0.196,0.196
231,60.4,0.196,0.196
232,60.4,0.196,0.196
233,60.4,0.196,0.196
234,60.4,0.196,0.196
235,60.4,0.196,0.196
236,60.4,0.196,0.196
237,60.4,0.196,0.196
238,60.4,0.196,0.196
239,60.4,0.196,0.196
240,60.4,0.196,0.196
241,60.4,0.196,0.196
242,60.4,0.196,0.196
243,60.4,0.196,0.196
244,60.4,0.196,0.196
245,60.4,0.196,0.196
246,60.4,0.196,0.196
247,60.4,0.196,0.196
248,60.4,0.196,0.196
249,60.4,0.196,0.196
250,60.4,0.196,0.196
251,60.4,0.196,0.196
252,60.4,0.196,0.196
253,60.4,0.196,0.196
254,60.4,0.196,0.196
255,60.4,0.196,0.196
256,60.4,0.196,0.196
257,60.4,0.196,0.196
258,60.4,0.196,0.196
259,60.4,0.196,0.196
260,60.4,0.196,0.196
261,60.4,0.196,0.196
262,60.4,0.196,0.196
263,60.4,0.196,0.196
264,60.4,0.196,0.196
265,60.4,0.196,0.196
266,60.4,0.196,0.196
267,60.4,0.196,0.196
268,60.4,0.196,0.196
269,60.4,0.196,0.196
270,60.4,0.196,0.196
271,60.4,0.196,0.196
272,60.4,0.196,0.196
273,60.4,0.196,0.196
274,60.4,0.196,0.196
275,60.4,0.196,0.196
276,60.4,0.196,0.196
277,60.4,0.196,0.196
278,60.4,0.196,0.196
279,60.4,0.196,0.196
280,60.4,0.196,0.196
281,60.4,0.196,0.196
282,60.4,0.196,0.196
28196,0.196284,60.4,0.196
285,60.4,0.196,0.196
286,60.4,0.196,0.196
287,60.4,0.196,0.196
288,60.4,0.196,0.196
289,60.4,0.196,0.196
290,60.4,0.196,0.196
291,60.4,0.196,0.196
292,60.4,0.196,0.196
293,60.4,0.196,0.196
294,60.4,0.196,0.196
295,60.4,0.196,0.196
296,60.4,0.196,0.196
297,60.4,0.196,0.196
298,60.4,0.196,0.196
299,60.4,0.196,0.196
3301,60.4,0.196,0.196
2,60.4,0.196,0.196
303,60.4,0.196,0.196
304,60.4,0.196,0.196
305,60.4,0.196,0.196
306,60.4,0.196,0.196
307,60.4,0.196,0.196
308,60.4,0.196,0.196
309,60.4,0.196,0.196
310,60.4,0.196,0.196
311,60.4,0.196,0.196
312,60.4,0.196,0.196
313,60.4,0.196,0.196
314,60.4,0.196,0.196
315,60.4,0.196,0.196
316,60.4,0.196,0.196
317,60.4,0.196,0.196
318,60.4,0.196,0.196
319,60.4,0.196,0.196
320,60.4,0.196,0.196
321,60.4,0.196,0.196
322,60.4,0.196,0.196
323,60.4,0.196,0.196
324,60.4,0.196,0.196
325,60.4,0.196,0.196
327,60.4,0.196,0.196
328,60.4,0.196,0.196
331,60.4,0.196,0.196
332,60.4,0.196,0.196
333,60.4,0.196,0.1334
335,60.4,0.196,0.196
336,60.4,0.196,0.196
337,60.4,0.196,0.196
338,60.4,0.196,0.196
339,60.4,0.196,0.196
340,60.4,0.196,0.196
341,60.4,0.196,0.196
342,60.4,0.196,0.196
343,60.4,0.196,0.196
344,60.4,0.196,0.196
345,60.4,0.196,0.196
346,60.4,0.196,0.196
347,60.4,0.196,0.196
348,60.4,0.196,0.196
349,60.4,0.196,0.196
350,60.4,0.196,0.196
351,60.4,0.196,0.196
352,60.4,0.196,0.196
353,60.4,0.196,0.196
354,60.4,0.196,0.196
355,60.4,0.196,0.196
356,60.4,0.196,0.196
357,60.4,0.196,0.196
358,60.4,0.196,0.196
359,60.4,0.196,0.196
360,60.4,0.196,0.196
361,60.4,0.196,0.196
362,60.4,0.196,0.196
363,60.4,0.196,0.196
364,60.4065,60.4,0.196
366,60.4,0.196,0.196
367,60.4,0.196,0.196
368,60.4,0.196,0.196
369,60.4,0.196,0.196
370,60.4,0.196,0.196
371,60.4,0.196,0.196
372,60.4,0.196,0.196373
375,60.4,0.196,0.196
376,60.4,0.196,0.196
377,60.4,0.196,0.196
378,60.4,0.196,0.196
379,60.4,0.196,0.196
380,60.4,0.196,0.196
381,60.4,0.196,0.196
382,60.4,0.196,0.196
383,60.4,0.196,0.196
384,60.4,0.196,0.196
385,60.4,0.196,0.196
386,60.4,0.196,0.196
387,60.4,0.196,0.196
388,60.4,0.196,0.196
389,60.4,0.196,0.196
390,60.4,0.196,0.196
391,60.4,0.196,0.196
392,60.4,0.196,0.196
393,60.4,0.196,0.196
394,60.4,0.196,0.196
395,60.4,0.196,0.196
396,60.4,0.196,0.196
397,60.4,0.196,0.196
398,60.4,0.196,0.1
402,60.4,0.196,0.196
403,60.4,0.196,0.196
404,60.4,0.196,0.196
405,60.4,0.196,0.196
406,60.4,0.196,0.196
407,60.4,0.196,0.196
408,60.4,0.196,0.196
409,60.4,0.196,0.196
410,60.4,0.196,0.196
411,60.4,0.196,0.196
412,60.4,0.196,0.196
413,60.4,0.196,0.196
414,60.4,0.196,0.196
415,60.4,0.196,0.196
416,60.4,0.196,0.196
417,60.4,0.196,0.196
418,60.4,0.196,0.196
419,60.4,0.196,0.196
420,60.4,0.196,0.196
421,60.4,0.196,0.196
422,60.4,0.196,0.196
423,60.4,0.196,0.196
424,60.4,0.196,0.196
425,60.4,0.196,0.196
426,60.4,0.196,0.196
427,60.4,0.196,0.196
428,60.4,0.196,0.196
429,60.4,0.196,0.196
430,60.4,0.196,0.196
431,60.4,0.196,0.196
432,60.4,0.196,0.196
