Timestamp,X,Y,Z
441,1.294,0.654,11.33
442,1.216,0.648,11.45
443,1.255,0.65,11.49
444,1.216,0,11.72
445,1.176,0.653,11.57
446,1.333,-1.65,11.53
447,1.216,0.646,11.41
448,1.216,0.65,11.65
449,1.176,0.649,11.49
450,1.216,0.652,11.57
451,1.49,0,12
452,1.647,-2.65,10.82
453,1.686,0.649,11.57
454,1.059,0.392,11.92
455,1.216,0.646,11.65
456,1.137,0.353,12.23
457,1.176,0.039,11.88
458,1.137,0.649,11.57
459,1.255,0.078,11.88
460,1.294,0.313,11.76
461,1.333,0.156,11.76
462,1.333,0.627,11.92
463,1.137,-1.64,11.33
464,1.216,0.509,12.31
465,1.098,-1.65,11.8
466,1.255,0.647,11.53
467,0.706,-1.65,11.14
468,1.725,0.652,11.49
469,1.529,-1.65,11.25
470,1.647,0.509,12.08
471,1.176,0.645,11.68
472,1.098,-1.65,11.61
473,1.137,-1.65,11.49
474,0.823,-2.65,11.33
475,0.706,0.65,11.72
476,1.294,0.65,11.61
477,1.372,0,11.65
478,1.451,0.784,11.72
479,1.176,0.509,11.57
480,1.216,1.294,11.72
481,1.176,2.353,11.76
482,1.255,2.118,11.49
483,1.372,1.922,11.57
484,1.725,1.255,11.57
485,1.019,2,11.61
486,1.137,2.275,11.8
487,1.176,2.275,11.29
488,1.294,2.588,11.49
489,1.294,2.628,11.53
490,1.372,2.275,11.29
491,1.255,2.588,11.21
492,1.216,2.628,11.65
493,1.137,2,11.65
494,0.98,1.294,11.72
495,1.294,2.628,11.29
496,1.255,2.157,11.72
497,1.255,1.647,11.45
498,1.255,1.804,11.49
499,1.333,2,11.61
