Timestamp,X,Y,Z
218,-4.64,-4.65,9.571
219,-4.64,-2.64,9.335
220,-4.65,-2.65,9.257
221,-4.65,-3.65,8.904
222,-5.65,-3.64,8.551
223,-4.64,-4.65,8.629
224,-4.65,-4.65,8.355
225,-4.64,-4.64,8.786
226,-4.64,-3.64,8.512
227,-3.64,-3.64,8.747
228,-4.64,-4.64,6.943
229,-5.65,0.648,8.825
231,-11.6,-4.64,5.295
232,-9.65,-3.65,5.923
233,-7.65,-2.64,5.727
234,-7.65,-3.65,6.197
235,-5.64,-5.65,6.59
236,-5.64,-5.64,6.433
237,-5.65,-5.64,7.06
238,-5.65,-5.64,6.59
239,-5.65,-6.65,6.825
240,-4.65,-5.65,7.531
241,-3.64,-4.64,8.041
242,-3.65,-4.65,8.669
243,-4.65,-5.65,8.433
244,-4.65,-4.64,8.551
245,-3.65,-5.65,7.806
246,-6.65,-4.65,7.845
247,-5.65,-3.65,7.453
248,-6.65,-3.65,6.943
249,-6.65,-3.65,7.492
250,-6.65,-4.65,7.884
251,-5.65,-4.65,7.963
253,-5.65,-4.64,7.845
255,-4.65,-5.65,7.884
256,-4.64,-3.65,8.276
257,-4.65,-4.65,8.159
258,-6.65,-4.65,7.688
259,-5.64,-4.65,7.57
260,-5.65,-4.64,7.57
262,-5.65,-3.64,8.237
263,-4.64,-4.65,8.276
264,-5.65,-4.65,8.472
266,-6.65,-1.64,8.35
268,-6.64,-4.64,7.06
269,-7.65,-5.65,7.531
270,-7.64,-3.65,7.413
271,-5.64,-3.64,7.256
272,-4.65,-3.64,8.669
273,-5.65,-4.65,8.982
274,-4.65,0.653,7.335
275,-4.65,-3.65,9.022
276,-6.65,-2.64,6.825
277,-9.65,-7.65,5.727
278,-9.64,-2.64,7.57
279,-6.65,-3.64,6.746
280,-7.65,-3.65,6.393
281,-5.64,-2.64,7.021
282,-8.65,-4.65,5.805
283,-8.65,-3.64,6.197
284,-6.64,-3.64,7.021
285,-6.65,-4.65,6.786
286,-6.65,-3.64,7.021
287,-5.64,-4.65,7.57
288,-6.65,-4.65,7.688
289,-5.65,-4.65,7.531
290,-5.65,-3.65,7.531
291,-4.65,-2.65,8.59
292,-6.65,-5.65,8.433
293,-6.65,-3.65,8.433
294,-5.65,-3.65,9.139
295,-5.64,-2.65,8.394
296,-4.65,-1.65,7.649
297,-6.65,-2.65,6.707
298,-7.65,-2.64,7.766
299,-8.64,-3.64,6.511
300,-8.65,-2.65,6.786
301,-6.64,-2.64,6.943
302,-6.65,-3.64,6.746
303,-6.65,-4.64,7.178
304,-5.64,-4.64,7.413
305,-5.65,-4.65,7.923
306,-5.65,-3.64,7.963
307,-5.65,-3.65,7.884
308,-3.64,-3.65,8.276
309,-3.64,-3.64,8.433
310,-3.64,-4.64,8.472
311,-4.64,-5.64,8.394
312,-4.64,-5.64,8.472
313,-4.65,-5.65,8.629
314,-3.65,-4.64,8.629
315,-3.64,-4.65,8.551
316,-4.65,-4.64,8.512
317,-4.65,-4.64,8.551
318,-4.65,-5.65,8.472
319,-4.64,-3.64,7.766
320,-4.64,-4.65,6.433
321,-6.64,-4.65,6.982
322,-7.64,-3.64,6.276
323,-7.64,-3.64,5.687
324,-8.65,-3.64,5.099
325,-7.64,-3.64,4.903
326,-7.65,-2.64,6.119
327,-8.65,-4.64,4.864
328,-8.64,-2.64,4.04
329,-7.65,-4.65,4.628
330,-8.65,-3.64,5.021
331,-8.65,-4.65,5.413
332,-8.64,-2.65,4.903
333,-7.64,-2.65,5.923
334,-6.64,-3.65,5.648
335,-5.64,-4.64,6.276
336,-6.64,-5.65,5.687
337,-6.65,-4.64,6.864
338,-5.64,-6.65,6.825
339,-5.65,-3.65,7.806
340,-4.64,-4.64,8.08
341,-5.64,-5.65,7.178
342,-4.64,-4.64,7.256
343,-6.64,-3.64,7.021
345,-6.64,-3.65,6.903
346,-7.64,-4.65,6.472
347,-6.65,-2.64,6.59
348,-6.64,-4.64,5.177
349,-7.65,-4.64,6.393
350,-6.65,-4.64,6.825
351,-5.64,-5.64,6.629
352,-5.65,-5.65,6.982
353,-5.64,-3.64,7.57
354,-6.64,-5.65,7.178
355,-7.65,-2.64,7.06
356,-7.65,-2.65,6.276
357,-6.64,-2.64,5.923
358,-7.65,-3.64,6.001
359,-7.64,-5.64,5.687
360,-7.64,-3.65,5.805
361,-7.64,-3.65,6.393
362,-7.65,-1.65,7.06
363,-6.65,-1.64,8.159
364,-5.64,-1.64,7.884
365,-5.65,0.646,8.394
368,-6.64,-2.64,7.609
369,-6.64,-2.65,7.413
370,-6.64,-2.65,7.256
371,-6.64,-2.64,7.727
372,-5.64,-2.65,7.845
373,-6.64,-4.65,6.786
374,-3.64,-5.65,7.806
375,-5.65,-4.64,8.198
376,-5.65,-5.65,7.806
377,-5.65,-4.65,7.453
378,-5.64,-4.65,7.139
379,-5.65,-4.64,7.296
380,-6.65,-5.65,7.06
381,-5.64,-5.65,7.609
382,-5.65,-5.65,7.688
383,-4.64,-4.65,7.923
384,-4.65,-4.65,8.08
385,-3.64,-4.65,8.786
386,-2.65,-4.64,9.022
387,-1.64,-4.64,9.257
388,-3.65,-4.65,8.708
389,-3.65,-2.64,8.394
390,-5.65,-4.64,8.237
391,-8.64,-3.65,8.041
392,-6.65,0,7.766
393,-8.65,-1.65,7.413
394,-7.65,-2.65,6.472
395,-7.64,-4.64,6.119
396,-6.65,-4.65,5.687
397,-8.64,-2.64,6.119
398,-8.64,0.645,5.374
399,-8.64,-1.65,5.06
400,-7.64,-1.65,5.334
401,-7.65,-3.64,5.177
402,-7.65,-2.65,5.962
403,-8.65,-4.65,4.746
404,-9.65,-4.65,4.511
405,-9.65,-3.65,4.824
406,-9.65,-1.64,4.864
407,-7.65,-1.65,5.923
408,-8.65,-2.65,5.295
409,-5.64,-2.65,6.472
410,-7.65,-2.65,6.3411
412,-8.64,-4.64,4.746
413,-9.64,-1.64,4.981
414,-8.65,-3.65,5.138
415,-9.64,-2.64,4.511
416,-8.65,-3.65,5.452
417,-7.64,-3.64,5.687
419,-7.64,-1.65,5.334
