Timestamp,X,Y,Z
1683804270899,0.65,-4.6,9.3
1683804272907,0.70,-5.6,10.3
1683804274902,2.78,0.00,11.5
1683804274972,1.45,-2.6,11.0
1683804274976,0.65,-3.6,10.6
1683804277065,1.25,-2.6,11.1
1683804278904,2.39,-2.6,10.4
1683804280072,0.65,-5.6,8.94
1683804280075,-2.6,-6.6,9.57
1683804280081,-2.6,-5.6,7.41
1683804280083,-4.6,-7.6,4.78
1683804280952,-5.6,-6.6,3.05
1683804281087,-3.6,-8.6,3.13
1683804281090,-4.6,-8.6,2.78
1683804281094,-4.6,-8.6,4.11
1683804281099,-5.6,-8.6,2.54
1683804281103,-4.6,-8.6,4.15
1683804282021,-5.6,-8.6,4.27
1683804282024,-4.6,-7.6,5.25
1683804282030,-4.6,-2.6,7.57
1683804282033,-5.6,-4.6,8.90
1683804282036,-4.0,-8.6,4.31
1683804282939,-4.6,-8.6,4.47
1683804282998,-4.6,-4.6,9.88
1683804283001,-4.6,-4.6,9.57
1683804283006,-2.6,-5.6,8.19
1683804284032,-3.6,5.13,7.92
1683804286010,-3.6,4.19,9.4
1683804294431,-4.6,-9.6,2.82
1683804295022,-6.6,2.98,6.0
1683804295087,-9.6,3.25,5.12
1683804296120,-9.6,3.09,2.51
1683804296949,-9.6,3.80,3.56
1683804299014,-4.6,-9.6,4.5
1683804304091,-4.6,-1.6,10.5
1683804304960,-2.6,-1.6,10.7
1683804305031,-5.6,0.65,9.84
1683804305033,-5.6,-3.6,8.47
1683804305037,-4.6,-3.6,10.5
1683804305978,-4.6,-4.6,8.08
1683804306045,-3.6,-5.6,10.0
1683804306048,-3.6,-5.6,7.68
1683804306052,-4.6,-5.6,7.96
1683804306056,-3.6,-6.6,7.13
1683804306058,-5.6,-4.6,5.80
1683804307004,-5.6,-3.6,9.29
1683804307062,-5.6,-4.6,8.74
1683804307063,-5.6,-4.6,7.64
1683804307065,-4.6,-4.0,8.51
1683804308030,-4.6,2.51,10.3
1683804308102,-3.6,0.94,11.3
1683804314075,-3.6,-1.6,10.8
1683804314079,-3.6,0.65,11.2
1683804314082,-2.6,-1.6,10.4
1683804314084,-3.6,0.65,7.60
1683804319085,0.65,-5.6,10.3
1683804319151,-1.6,-6.6,8.86
1683804319154,-2.6,-6.6,6.39
1683804319158,-2.0,-9.6,3.76
1683804319163,-1.6,-8.6,3.72
1683804320109,-2.6,-5.6,9.5
1683804320168,0.65,-3.6,10.5
