Timestamp,X,Y,Z
222,7.374,1.882,10.08
223,19.02,4.707,-5.65
224,3.451,0.653,10
225,7.57,1.333,9.1
226,8.512,0.902,3.216
227,12.08,2.981,1.686
228,14.43,0.651,-4.65
229,10.47,4.471,13.37
230,12.51,1.686,3.255
231,10.94,-1.65,-2.65
232,10.82,4.55,10.63
233,13.84,2.314,5.021
234,11.57,0.784,-6.64
235,8.629,2.745,9.375
236,12.04,0.745,-3.64
237,9.688,0.588,2.824
238,9.257,4.158,11.33
239,10.66,0.431,0.647
240,10.9,3.295,5.177
241,8.747,1.098,3.255
242,13.72,3.412,2.628
243,6.982,1.882,4.667
244,13.37,2.667,-1.64
245,6.315,1.059,3.922
246,13.96,2.588,-2.64
247,8.512,0.588,7.296
248,13.25,2,-2.65
249,6.276,1.451,6.864
250,15.06,1.647,-4.64
251,7.766,2.157,8.041
252,16.71,0.666,-7.64
253,4.628,1.529,8.629
254,11.1,0.823,1.019
255,6.707,0.706,2.235
256,13.37,0.862,-1.65
257,9.963,2.235,2
258,8.825,1.529,-4.65
259,8.629,2.196,-4.64
260,7.806,2.785,-4.65
261,8.669,2.941,-4.64
262,7.766,3.608,-2.65
263,7.296,3.412,-6.65
264,5.687,2.588,-5.65
265,3.687,2.863,-7.65
266,4.118,3.216,-7.65
267,3.844,4.158,-6.65
268,2.902,4.511,-7.64
269,1.686,2.118,-8.64
270,1.569,1.647,-7.65
271,2.628,0.862,-8.65
272,0.392,0.651,-8.65
273,1.49,0.941,-8.65
274,0.941,1.294,-8.65
275,0.745,0.353,-7.64
276,0.353,-1.65,-8.64
277,0.078,-1.65,-9.65
278,0.653,0,-9.65
279,0.941,1.372,-9.65
280,0.627,1.137,-7.65
281,1.372,1.216,-6.65
282,1.647,0.078,-8.64
283,0.862,0.745,-8.65
284,1.372,0.902,-8.65
285,1.255,0.823,-8.65
286,1.176,0.431,-8.65
287,1.176,0.745,-8.65
288,1.098,0.902,-8.65
289,0.941,0.823,-8.65
290,0.98,0.823,-8.65
291,1.059,0.941,-8.65
292,0.862,0.823,-8.65
293,1.019,0.862,-8.65
294,0.98,1.019,-8.65
295,1.059,0.98,-8.65
296,1.098,0.941,-8.65
297,0.117,0.392,-8.65
298,0.078,0.745,-8.65
299,0.274,1.059,-8.65
300,0.47,0.941,-8.65
301,0.078,0.902,-8.65
302,0.47,1.098,-8.65
303,0.549,1.176,-8.65
304,0.588,1.255,-8.65
305,0.706,1.412,-8.65
306,0.706,1.569,-8.65
307,0.313,1.372,-8.65
308,0.156,1.333,-8.65
309,0.353,1.49,-8.65
310,0.313,1.529,-8.65
311,0.313,1.608,-8.65
312,0.509,1.529,-8.65
313,0.549,1.608,-8.65
314,0.47,1.569,-8.65
315,0.431,1.569,-8.65
316,0.47,1.608,-8.65
317,0.549,1.647,-8.65
318,0.509,1.686,-8.65
319,0.706,1.686,-8.65
320,0.588,1.686,-8.65
321,0.509,1.725,-8.65
322,0.549,1.765,-8.65
323,0.745,1.804,-8.65
