Timestamp,X,Y,Z
1683803612227,-2.6,-3.6,10.8
1683803612293,-2.6,-3.6,9.88
1683803612295,-1.6,-3.6,10.3
1683803612298,0.31,-5.6,11.0
1683803612299,0.50,-5.6,10.0
1683803613251,-1.6,-4.6,9.41
1683803613323,-1.6,-4.6,10.9
1683803613324,-1.6,-4.6,10.0
1683803613326,0.65,-3.6,10.1
1683803613327,1.05,-3.6,11.3
1683803614175,-1.6,-2.6,11.0
1683803614378,-1.6,-2.6,10.4
1683803614380,-1.6,-1.6,11.2
1683803614382,-2.6,-2.6,11.1
1683803614382,-2.6,-2.6,10.7
1683803614384,0.65,-4.6,10.4
1683803615196,0.19,-4.6,10.1
1683803615272,0.65,-3.6,10.0
1683803615273,1.88,-3.6,11.0
1683803615275,1.41,-3.6,10.8
1683803615276,0.54,-2.6,11.0
1683803616220,0.07,-4.6,10.5
1683803616290,0.65,-1.6,10.7
1683803616291,0.07,-1.6,12.4
1683803616293,-1.6,-3.6,11.6
1683803616294,-1.6,-4.6,10.2
1683803617449,0.65,-2.6,10.7
1683803617452,0.11,-3.6,10.9
1683803617454,0.65,-4.6,10.2
1683803617456,-1.6,-3.6,9.92
1683803617458,0.65,-3.6,10.9
1683803618343,2.31,-3.6,10.7
1683803618346,2.23,-3.6,11.2
1683803618349,0.74,-3.6,11.0
1683803618351,0.35,-2.6,10.0
1683803618353,0.62,-1.6,10.9
1683803619266,0.65,-3.6,10.8
1683803619267,0.82,-2.6,10.4
1683803619269,0.65,-2.0,11.0
1683803620214,0.65,-2.6,11.3
1683803620277,-1.6,-4.6,11.0
1683803620279,1.56,-3.6,11.0
1683803620283,2.47,-1.6,10.9
1683803620286,1.09,-3.6,9.29
1683803621238,0.74,-3.6,10.9
1683803622327,2.54,-4.6,10.0
1683803623285,1.13,-2.6,11.1
1683803624208,0.65,-1.6,11.2
1683803624270,1.96,-3.6,10.9
1683803624273,1.41,-3.6,10.1
1683803625231,1.21,-3.6,9.7
1683803625297,2.58,-2.6,11.1
1683803625298,2.11,-3.6,10.7
1683803626255,0.65,-2.6,11.0
1683803626317,-2.6,0.65,11.4
1683803626319,-1.6,0.65,11.7
1683803626321,-2.6,-1.6,11.1
1683803626322,-1.6,-2.6,10.4
1683803627280,-2.6,-2.6,10.3
1683803627485,-2.6,-1.6,10.9
1683803627488,-2.6,-1.6,11.2
1683803627492,-1.6,-3.6,10.1
1683803628365,0.65,0.65,11.9
1683803630824,-1.6,0.78,11.2
1683803630827,-3.6,-3.6,10.7
1683803630830,-1.6,-2.6,10.1
1683803630833,-1.6,-3.6,9.96
1683803630836,1.01,-4.6,10.9
1683803630839,0.07,-2.6,10.1
1683803630842,0.07,-3.6,10.1
1683803632715,-2.6,0.65,11.6
1683803632716,0.65,-2.6,10.7
1683803632717,0.65,-3.6,10.2
1683803632720,-2.6,-2.6,10.8
1683803632721,0.65,-3.6,10.5
1683803632722,0.65,-2.6,11.1
1683803633228,0.65,-1.6,11.4
1683803633232,0.65,-1.6,11.2
1683803633236,0.65,-2.6,10.3
1683803633238,0.65,-1.6,12.3
1683803633241,0.65,-1.6,10.3
1683803634243,-1.6,-1.6,11.0
1683803634316,-2.6,0.03,10.8
1683803634319,-2.6,-3.6,10.7
1683803634323,-2.6,-3.6,10.1
1683803634324,-2.6,-3.6,10.1
1683803635267,-1.6,-2.6,10.1
1683803635330,-2.6,-1.6,10.9
1683803635332,-1.6,-1.6,11.1
1683803636291,-1.6,-2.6,11.3
1683803636364,-1.6,-2.6,10.8
1683803636365,-1.6,-3.6,10.1
1683803637249,0.65,1.33,12.5
1683803637330,0.65,-1.6,11.5
1683803637333,0.31,0.65,12.1
1683803638251,0.07,-2.6,11.7
1683803638323,0.47,-2.6,10.9
1683803638325,1.33,-3.6,10.5
1683803638328,-1.6,-2.6,10.3
1683803639262,-2.6,-5.6,10.6
1683803642332,0.65,-5.6,9.2
1683803642392,1.25,1.05,12.5
1683803642393,2.31,-3.6,11.6
1683803643254,0.65,-3.6,11.3
1683803643322,-1.6,-5.6,8.94
1683803643325,-2.6,-5.6,5.09
1683803643327,-1.6,-9.6,4.78
1683803643330,0.65,-9.6,3.76
1683803643332,-1.6,-9.6,2.98
1683803644342,-2.6,0.70,9.72
1683803644344,-2.6,-1.6,11.2
1683803644347,-2.6,-3.6,11.5
1683803646326,0.65,-3.6,10.3
1683803647358,0.65,-4.6,11.0
1683803647415,-2.6,-6.6,7.96
1683803647416,-1.6,-6.6,5.64
1683803647417,-1.6,-8.6,5.06
1683803647418,0.65,-8.6,4.82
1683803647419,-1.6,-9.6,4.07
1683803648374,-1.6,-9.6,3.92
1683803649721,0.65,0.65,12.7
1683803649723,0.78,-2.6,11.8
1683803649725,0.11,-3.6,11.1
1683803650401,0.11,-2.6,10.7
1683803651343,0.65,-2.6,11.1
1683803652369,-1.6,-4.6,10.5
1683803652440,-3.6,-3.6,10.0
1683803652442,-3.6,-1.6,10.3
1683803652445,-2.6,-3.6,9.80
1683803653288,-1.6,-3.6,10.9
1683803653493,0.65,-2.6,10.7
1683803653494,-1.6,-2.6,10.7
1683803653494,-2.6,-2.6,10.9
1683803653495,-4.6,0.65,10.9
1683803653496,-3.6,1.01,10.5
1683803654416,-1.6,1.49,10.6
1683803654721,-2.6,1.45,10.5
1683803654722,-2.6,0.03,10.7
1683803654723,-2.6,0.03,11.1
1683803654724,-3.6,-1.6,11.0
1683803657283,-3.6,-2.6,11.4
1683803657352,-1.6,-2.6,10.7
1683803657353,-2.6,0.65,9.84
1683803657354,-2.6,0.65,10.5
1683803657355,-2.6,-2.6,10.3
1683803657356,-3.6,-3.6,10.8
1683803657357,-2.6,-3.6,10.8
1683803657359,-1.6,-6.6,8.23
1683803657359,0.65,-9.6,4.66
1683803657361,0.65,-9.6,3.49
1683803657361,0.65,-9.6,4.98
1683803657362,0.65,-8.6,5.53
1683803657363,0.65,-8.6,6.23
1683803657364,-1.6,-8.6,6.23
1683803657411,0.65,-8.6,5.92
1683803657412,-1.6,-8.6,6.15
1683803658306,-2.0,-8.6,6.62
1683803658365,-2.6,-7.6,6.82
1683803658366,-1.6,-8.6,6.35
1683803658367,-1.6,-8.6,5.37
1683803658368,-1.6,-8.6,6.62
1683803658369,0.65,-8.6,5.45
1683803659330,0.65,-6.6,8.47
1683803659435,0.00,0.65,12.1
1683803659438,0.65,-1.6,10.7
1683803660355,-1.6,8.11,7.68
1683803660418,-1.6,9.17,7.64
1683803660420,-1.6,-3.6,10.4
1683803660424,-1.6,-3.6,10.6
1683803660427,-1.6,-3.6,10.2
1683803660429,0.65,-4.6,9.84
1683803661318,-2.6,-4.6,9.33
1683803661411,-2.6,-2.6,10.9
1683803661412,0.65,-1.6,10.8
1683803661413,-1.6,0.65,10.9
1683803662320,-1.6,-1.6,11.5
1683803662389,0.65,-2.6,11.0
1683803662391,0.07,-3.6,11.1
1683803662392,0.65,-5.6,10.6
1683803663486,0.00,0.65,11.7
1683803663488,0.00,0.65,11.3
1683803664553,0.65,-1.6,11.2
1683803664758,-1.6,-1.6,10.9
1683803664760,-2.6,-1.6,10.3
1683803664763,-3.6,0.65,10.6
1683803664767,-2.6,-1.6,10.7
1683803664770,-3.6,0.65,10.5
1683803665379,-3.6,-1.6,10.8
1683803665382,-3.6,-5.6,10.3
1683803665384,-3.6,-6.6,7.29
1683803665388,-1.6,-7.6,5.72
1683803665390,-2.6,-8.6,3.92
1683803666360,-1.6,-9.6,4.27
1683803666429,0.65,-9.6,3.72
1683803666432,0.65,-9.6,2.54
1683803666436,0.65,-9.6,3.17
1683803666438,-1.6,-9.6,3.56
