Timestamp,X,Y,Z
1683803763982,-3.6,-6.6,6.15
1683803765015,-1.6,-8.6,5.45
1683803765017,-2.6,-9.6,4.82
1683803765024,-2.6,-8.6,5.45
1683803765026,-1.6,-9.6,3.37
1683803765028,1.64,-3.6,10.4
1683803765031,0.65,-4.6,11.6
1683803765928,-1.6,-2.6,10.5
1683803765994,-2.6,0.65,11.1
1683803765997,0.65,0.65,12.8
1683803766001,0.65,0.65,12.4
1683803766004,-1.6,-2.6,11.2
1683803767057,0.03,-4.6,10.8
1683803767121,1.05,-4.6,10.3
1683803767124,1.72,-4.6,9.49
1683803767126,1.60,-3.6,10.0
1683803767130,0.31,-4.6,9.53
1683803767132,1.33,-3.6,11.5
1683803768078,-1.6,0.65,11.6
1683803768139,-2.6,-3.6,10.1
1683803768142,0.07,-3.6,10.8
1683803768145,0.35,-3.6,10.5
1683803769001,0.65,-5.6,10.4
1683803769050,0.65,-5.6,10.1
1683803769051,1.45,-5.6,8.82
1683803769054,1.52,-4.6,10.3
1683803769055,1.49,-4.6,9.61
1683803769056,1.29,-1.6,10.9
1683803769996,0.65,-2.6,12.3
1683803770064,-1.6,0.65,10.7
1683803770067,-2.6,0.65,11.9
1683803770070,-1.6,-1.6,10.8
1683803770074,0.65,-1.6,11.2
1683803770945,0.65,-3.6,11.0
1683803771021,-1.6,-1.6,9.45
1683803771024,3.29,-7.6,11.2
1683803771026,1.60,-4.6,10.1
1683803771031,1.96,-4.6,9.92
1683803771034,1.33,-4.6,10.1
1683803772129,0.65,-2.6,11.2
1683803772131,0.65,-1.6,10.9
1683803772136,0.65,-2.6,11.9
1683803772140,-1.6,-1.6,10.6
1683803772993,-2.6,0.65,11.8
1683803773052,-1.6,-1.6,10.7
1683803773054,-2.6,-4.6,9.61
1683803773059,-2.6,-3.6,10.0
1683803773062,1.17,-3.6,10.7
1683803773064,1.01,-5.6,10.2
1683803774092,0.78,-3.6,11.2
1683803774094,0.11,-3.6,10.1
1683803774097,0.65,-1.6,11.2
1683803775103,0.86,-3.6,10.5
1683803775105,0.78,-3.6,10.4
1683803775110,0.78,-2.6,11.5
1683803775113,0.65,-4.6,10.4
1683803775964,-1.6,-3.6,10.5
1683803776027,0.90,-5.6,10.0
1683803776029,1.05,-5.6,8.90
1683803776034,1.96,-4.6,10.0
1683803776036,0.65,-3.6,10.0
1683803776986,0.47,-1.6,10.1
1683803777044,0.70,-1.6,11.6
1683803777046,0.15,-2.0,12.1
1683803777047,0.62,-1.6,11.6
1683803777051,1.45,0.65,12.4
1683803777053,1.09,-3.6,11.0
1683803779137,-1.6,0.65,11.2
1683803779203,-2.6,-1.6,10.3
1683803779204,-2.6,-4.6,9.72
1683803779206,-4.6,1.05,11.0
1683803779206,-3.6,-2.6,10.0
1683803779208,-1.6,-3.6,10.2
1683803779208,-2.6,-2.6,8.82
1683803779209,-2.6,-3.6,11.6
1683803780059,-2.6,-4.0,10.0
1683803780124,-1.6,-4.6,10.0
1683803780127,-2.6,-3.6,9.72
1683803780132,-1.6,-1.6,10.4
1683803781087,-1.6,0.11,11.5
1683803781089,0.65,-1.6,11.8
1683803781093,0.65,-1.6,11.7
1683803781096,0.65,-1.6,12.0
1683803781099,1.21,-2.0,11.1
1683803781103,2.23,-3.6,10.9
1683803782006,1.60,-4.6,9.88
1683803782067,0.03,-3.6,9.4
1683803782069,0.65,-3.6,11.2
1683803782073,0.78,-4.6,10.1
1683803784677,0.65,2.70,11.4
1683803784678,0.66,1.45,11.7
1683803784679,3.09,3.17,12.4
1683803784680,2.58,0.65,10.9
1683803784680,2.39,-3.6,9.96
1683803784681,2.43,-7.6,8.70
1683803784682,0.70,-6.6,9.02
1683803784683,1.01,-5.6,8.23
1683803784683,0.94,-6.6,9.68
1683803785076,1.41,-5.6,7.29
1683803789386,0.70,-4.6,10.0
1683803789388,-1.6,0.65,11.8
1683803789390,-3.6,-1.6,12.2
1683803789391,-1.6,-5.6,8.94
1683803789392,-1.6,-5.6,9.29
1683803789392,0.65,-2.6,10.5
1683803789394,0.65,-3.6,9.53
1683803789394,1.13,-4.6,9.72
1683803789395,0.65,-1.6,10.9
1683803789456,1.56,0.65,11.8
1683803789458,2.19,0.65,12.2
1683803789462,1.25,-2.6,11.6
1683803789465,0.43,-1.6,11.3
1683803789466,0.65,-2.6,10.7
1683803789470,0.65,-4.6,11.1
1683803789473,0.65,-4.6,9.68
1683803789475,3.21,-3.6,9.68
1683803789478,0.65,0.39,12.4
1683803790095,0.65,-1.6,11.7
1683803790173,0.07,-5.6,9.41
1683803790176,3.88,-5.6,8.86
1683803790179,3.33,-4.6,9.41
1683803791082,2.00,0.19,12.2
1683803791083,1.33,-1.6,11.7
1683803791084,0.94,-2.6,10.9
1683803791086,1.60,-5.6,11.2
1683803792039,1.96,4.55,12.5
1683803792105,3.80,0.07,11.6
1683803793063,1.01,-2.6,10.3
1683803793140,0.74,-2.6,10.4
1683803793142,0.43,-2.6,10.9
1683803793146,0.65,0.65,11.5
1683803793150,0.65,-1.6,11.1
1683803794087,-2.6,-1.6,10.6
1683803794163,-2.6,-2.6,10.5
1683803794165,-3.6,-3.6,9.92
1683803794169,-2.6,-2.6,9.61
1683803794173,-4.6,-3.6,9.88
1683803794175,1.05,-4.6,10.1
1683803795111,1.13,-3.6,10.9
1683803795169,0.65,-2.6,10.9
1683803795171,-1.6,0.65,11.0
1683803795175,-1.6,0.65,12.3
1683803796033,-1.6,-2.6,12.0
1683803796093,-2.6,-3.6,11.2
1683803796095,-2.6,-4.6,9.41
1683803796099,0.65,-5.6,9.37
